Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01    1992/1992        ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
[55]     0.1    0.00    0.01    1992         void std::_Construct<ns3::Ptr<ns3::NetDevice>, ns3::Ptr<ns3::NetDevice> const&>(ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> const&&&) [55]
                0.00    0.00    1992/1992        ns3::Ptr<ns3::NetDevice>::Ptr(ns3::Ptr<ns3::NetDevice> const&) [74]
                0.00    0.00    1992/5468        operator new(unsigned long, void*) [62]
                0.00    0.00    1992/1992        ns3::Ptr<ns3::NetDevice> const&&& std::forward<ns3::Ptr<ns3::NetDevice> const&>(std::identity<ns3::Ptr<ns3::NetDevice> const&>::type&&) [164]
-----------------------------------------------
                0.00    0.01      11/11          ns3::Ptr<ns3::NetDevice>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [58]
[56]     0.1    0.00    0.01      11         ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
                0.00    0.01    1992/1992        void std::_Construct<ns3::Ptr<ns3::NetDevice>, ns3::Ptr<ns3::NetDevice> const&>(ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> const&&&) [55]
                0.00    0.00    2003/2003        bool __gnu_cxx::operator!=<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&) [161]
                0.00    0.00    1992/1992        __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator*() const [163]
                0.00    0.00    1992/1992        __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator++() [162]
-----------------------------------------------
                0.00    0.01      11/11          ns3::NetDeviceContainer::NetDeviceContainer(ns3::NetDeviceContainer const&) [60]
[57]     0.1    0.00    0.01      11         std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
                0.00    0.01      11/11          ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, std::allocator<ns3::Ptr<ns3::NetDevice> >&) [59]
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_get_Tp_allocator() const [245]
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::size() const [247]
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [252]
                0.00    0.00      11/659         std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_get_Tp_allocator() [184]
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::end() const [246]
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::begin() const [248]
-----------------------------------------------
                0.00    0.01      11/11          ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, std::allocator<ns3::Ptr<ns3::NetDevice> >&) [59]
[58]     0.1    0.00    0.01      11         ns3::Ptr<ns3::NetDevice>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [58]
                0.00    0.01      11/11          ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
-----------------------------------------------
                0.00    0.01      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[59]     0.1    0.00    0.01      11         ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*, std::allocator<ns3::Ptr<ns3::NetDevice> >&) [59]
                0.00    0.01      11/11          ns3::Ptr<ns3::NetDevice>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [58]
-----------------------------------------------
                0.00    0.01       9/9           EunetSwitch::bridgeAllPorts() [54]
[60]     0.1    0.00    0.01       9         ns3::NetDeviceContainer::NetDeviceContainer(ns3::NetDeviceContainer const&) [60]
                0.00    0.01      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
-----------------------------------------------
                0.00    0.00      10/66272       ns3::Ptr<ns3::Node>::Ptr<EunetSwitch>(ns3::Ptr<EunetSwitch> const&) [99]
                0.00    0.00   26757/66272       ns3::Ptr<ns3::Node>::Ptr(ns3::Node*) [82]
                0.00    0.00   39505/66272       ns3::Ptr<ns3::Node>::Ptr(ns3::Ptr<ns3::Node> const&) [27]
[61]     0.1    0.00    0.01   66272         ns3::Ptr<ns3::Node>::Acquire() const [61]
                0.01    0.00   67545/132089      ns3::SimpleRefCount<ns3::Object, ns3::ObjectBase, ns3::ObjectDeleter>::Ref() const [44]
-----------------------------------------------
                0.00    0.00     864/5468        void std::_Construct<ns3::Ptr<ns3::Application>, ns3::Ptr<ns3::Application> const&>(ns3::Ptr<ns3::Application>*, ns3::Ptr<ns3::Application> const&&&) [83]
                0.00    0.00    1992/5468        void std::_Construct<ns3::Ptr<ns3::NetDevice>, ns3::Ptr<ns3::NetDevice> const&>(ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> const&&&) [55]
                0.00    0.00    2612/5468        void std::_Construct<ns3::Ptr<ns3::Node>, ns3::Ptr<ns3::Node> const&>(ns3::Ptr<ns3::Node>*, ns3::Ptr<ns3::Node> const&&&) [21]
[62]     0.1    0.01    0.00    5468         operator new(unsigned long, void*) [62]
-----------------------------------------------
                0.01    0.00       1/1           __do_global_ctors_aux [64]
[63]     0.1    0.01    0.00       1         global constructors keyed to main [63]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [266]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.1    0.00    0.01                 __do_global_ctors_aux [64]
                0.01    0.00       1/1           global constructors keyed to main [63]
-----------------------------------------------
                0.00    0.00    1431/1431        std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>::~pair() [66]
[65]     0.1    0.00    0.00    1431         ns3::Ptr<ns3::Ipv4>::~Ptr() [65]
                0.00    0.00   15975/129189      ns3::SimpleRefCount<ns3::Object, ns3::ObjectBase, ns3::ObjectDeleter>::Unref() const [25]
-----------------------------------------------
                0.00    0.00     999/999         void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [67]
[66]     0.1    0.00    0.00     999         std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>::~pair() [66]
                0.00    0.00    1431/1431        ns3::Ptr<ns3::Ipv4>::~Ptr() [65]
-----------------------------------------------
                0.00    0.00     999/999         void std::_Destroy_aux<false>::__destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*>(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [68]
[67]     0.1    0.00    0.00     999         void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [67]
                0.00    0.00     999/999         std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>::~pair() [66]
-----------------------------------------------
                0.00    0.00      72/72          void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*>(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [69]
[68]     0.1    0.00    0.00      72         void std::_Destroy_aux<false>::__destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*>(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [68]
                0.00    0.00     999/999         void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [67]
-----------------------------------------------
                0.00    0.00      72/72          void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >&) [72]
[69]     0.1    0.00    0.00      72         void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*>(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [69]
                0.00    0.00      72/72          void std::_Destroy_aux<false>::__destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*>(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*) [68]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[70]     0.1    0.00    0.00       9         ns3::Ipv4InterfaceContainer::~Ipv4InterfaceContainer() [70]
                0.00    0.00       9/9           std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector() [71]
-----------------------------------------------
                0.00    0.00       9/9           ns3::Ipv4InterfaceContainer::~Ipv4InterfaceContainer() [70]
[71]     0.1    0.00    0.00       9         std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector() [71]
                0.00    0.00       9/9           void std::_Destroy<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >&) [72]
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_get_Tp_allocator() [263]
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~_Vector_base() [264]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector() [71]
